location_name,review_count,is_closed,price,rating
Craft,1050,False,4.0,4.0
Crave Fishbar,798,False,3.0,4.0
Crazy Annie's,167,True,2.0,3.0
Creamline,507,False,2.0,3.75
Crema,398,True,2.0,3.5
Creole,57,True,2.0,3.5
Creperie,530,False,1.0,3.0
Creperie NYC,479,False,2.0,4.0
Crepes Du Nord,291,True,2.0,4.0
Crepes on Columbus,578,False,2.0,3.5
Criollas Empanadas,34,False,,4.5
Crisp,477,True,1.0,4.0
Crisp Chicken,1,False,,1.0
Crispo,973,True,2.0,4.0
Crispy Bamboo Village,23,False,1.0,4.5
Crispy Pizza,13,True,1.0,4.0
Crompton Ale House,226,False,2.0,4.0
Crop Circle,102,False,1.0,4.5
Crossroads American Kitchen & Bar,80,False,2.0,3.0
Cuba Restaurant and Rum Bar,1641,False,2.0,4.0
Cuchifritos,186,False,1.0,3.5
Cucina & Co,120,True,2.0,2.5
Cucina Bene,114,False,1.0,3.5
Cucina Bene II,10,True,4.0,2.5
Cucina Di Pesce,404,True,2.0,3.5
Cucina Express,6,False,1.0,3.0
Cucina Gourmet,27,False,2.0,2.5
Cucina Vivolo,16,True,2.0,3.5
Cuisine K,15,False,1.0,3.5
Cull & Pistol Oyster Bar,662,False,2.0,4.0
Cultura Pizza E Vita,55,True,2.0,4.0
Cupping Room Cafe,619,True,2.0,3.5
Curry & Curry,47,True,2.0,3.0
Curry 42,6,False,,4.0
Curry Club,53,True,2.0,4.0
Curry Dream,237,True,2.0,2.5
Curry Express,227,True,1.0,3.5
Curry In A Hurry,496,False,2.0,3.0
Curry India,174,False,2.0,4.0
Curry Kitchen,160,True,2.0,3.5
Curry Leaf,85,True,2.0,3.0
Curry Mania Japanese Curry & Sando,48,True,,4.5
Curry Ya,807,True,2.0,3.8333333333333335
Curry ya,36,True,2.0,3.5
Custom Fuel Pizza,226,True,1.0,4.0
Cut New York City,177,False,4.0,3.5
Cutlets Sandwich Co,29,False,2.0,4.5
Cutting Board,431,True,2.0,3.0
D J Reynolds,118,False,2.0,3.5
D Lish Pita,24,True,1.0,3.0
D Napoli Pizza,41,True,1.0,3.5
D'Amore Winebar & Ristorante,201,True,2.0,4.5
D'Fruit Opia,1,False,,5.0
DB Bistro Moderne,708,False,3.0,3.5
DBGB Kitchen and Bar,1326,True,3.0,3.5
DJ Pizza,20,True,1.0,3.5
DM Restaurant,19,False,,4.0
DO Hwa,360,True,2.0,3.5
DORADO Tacos & Quesadillas,725,False,1.0,4.0
Da Andrea,1448,False,2.0,4.5
Da Ciro Ristorante,60,True,3.0,3.5
Da Claudio,563,False,2.0,4.0
Da Falafel Guys,80,True,1.0,4.0
Da Gennaro,1160,False,3.0,4.0
Da Marcella,229,True,2.0,4.0
Da Marino,606,False,3.0,4.0
Da Mikele by Luzzo's,341,True,2.0,4.0
Da Nico Ristorante,918,False,2.0,4.0
Da Noi,133,True,3.0,4.0
Da Raffaele,204,False,2.0,4.5
Da Rosina,139,True,2.0,3.0
Da Silvano,268,True,3.0,3.5
Da Tang Szechuan,302,False,2.0,4.5
Da Tommaso,208,False,2.0,3.5
Da Tommy Osteria,78,True,2.0,4.0
Da Toscano,68,False,,4.5
Da Yu Hot Pot 大渝火锅,221,True,3.0,4.0
Da' Giulio,21,True,2.0,3.0
DaDong New York,567,True,4.0,3.0
Daa Dumplings,2,False,,4.5
Dabangg Indian Dhaba,20,True,,4.0
Dabble,15,False,,3.5
Dadam,162,True,2.0,4.5
Daddy O,287,True,2.0,3.5
Dafni Greek Taverna,992,False,2.0,4.0
Dagon,148,False,3.0,4.5
Dahlia's Fine Mexican Cuisine,61,True,2.0,3.0
Dai Hachi Sushi,1,False,,4.0
Daikanyama,23,False,,4.0
Daiki Sushi,88,True,1.0,3.0
Daily Provisions,4,False,,5.0
Dainobu,222,False,1.0,3.5
Daisies Burgers,26,False,,4.5
Daisy May's BBQ USA,574,True,2.0,3.0
Dak Zip,3,False,,1.0
Dakota Roadhouse,63,True,2.0,3.0
Dakshin Restaurant,62,True,2.0,3.5
Dallas BBQ,3872,False,2.0,2.9
Dallas Chicken and Biscuits,7,False,,3.5
Dalongyi Hot Pot,420,False,,4.5
Dalup,81,True,2.0,4.0
Dame,101,False,,4.0
Dan & John's Wings,106,False,2.0,4.0
Dan Tempura House,120,True,2.0,2.5
Dan and John's Wings,388,False,2.0,4.0
Dang Lai Palace,64,True,2.0,2.5
Daniel,1759,False,4.0,4.5
Daniela Trattoria,521,False,2.0,3.5
Daniello's Pizzeria,54,True,1.0,2.5
Danji,1055,False,2.0,4.0
Danny's Cafe,4,False,,4.5
Danny's Grill,67,False,,4.5
Dante at GENUINE,54,True,3.0,4.5
Dante's Gourmet Foods,45,True,1.0,3.0
Daps Eats,8,False,,4.0
Darbar Fine Indian Cuisine,584,False,2.0,4.0
Darbar Grill,563,False,2.0,4.0
Das Banarsi,1,False,,1.0
David Burke Tavern,230,False,3.0,4.0
David's Cafe,242,False,2.0,4.0
David's Cuban,1,True,,1.0
Davinci Pizza Restaurant,45,False,2.0,3.0
Davio's Northern Italian Steakhouse,290,True,3.0,4.0
Dawat Haute Indian Cuisine,181,True,3.0,3.5
De Santos,287,True,3.0,3.0
DeGrezia Ristorante,103,False,3.0,4.0
Debajo,34,False,,4.5
Deccan Spice New York,151,True,2.0,4.0
Dee Daa,47,True,1.0,2.5
Defonte's of Brooklyn,267,True,2.0,4.0
Degustation,616,True,3.0,4.0
Del Frisco's Grille,995,False,3.0,3.5
Del Posto,1446,True,4.0,4.0
DelFrisco's Double Eagle Steakhouse,3252,False,4.0,4.0
Delgado News,12,False,1.0,5.0
Delhi Heights,148,True,2.0,3.5
Delhi Masala,176,False,2.0,4.0
Delhi Masala Express,14,True,2.0,3.5
Deli Arepa Express,3,False,,4.5
Deli Boy Express,2,False,1.0,4.5
Delicacy,72,False,1.0,3.5
Delicatessen,1155,True,2.0,3.5
Delice & Sarrasin,488,False,2.0,4.0
Delicious Inc Chinese Restaurant,7,False,2.0,2.5
Delight 28 Restaurant,163,True,2.0,3.0
Delight Wong,23,False,,3.5
Delilah,123,True,2.0,4.0
Delimarie,102,True,1.0,4.0
Delio's Pizza,8,False,1.0,2.0
Delizia 73,300,False,2.0,3.5
Delizia 92,283,False,1.0,3.5
Dell'anima,670,False,3.0,4.0
Delmonico NYC,225,False,1.0,3.5
Delmonico's,1070,False,4.0,4.0
Delta Grill,507,True,2.0,3.5
Deluxe Green Bo,743,False,2.0,4.0
Deluxe on Broadway,282,True,2.0,3.0
Demarchelier Restaurant,241,True,3.0,2.5
Deng Ji II,56,True,2.0,4.0
Denino's Greenwich Village,242,False,2.0,4.0
Der Krung Thai Cuisine,259,False,2.0,4.0
Dervish,127,True,2.0,3.5
Desi Deli Indian Restaurant,139,False,1.0,3.5
Desi Galli,457,False,1.0,3.5
Desi Grub,103,True,1.0,3.5
Desi Shack,207,True,1.0,3.75
Desiree's Soul Food Restaurant,7,True,,2.0
Desnuda,394,True,3.0,4.0
Destination Bar & Grill,140,True,1.0,4.0
Destination Dumplings,2,True,,4.5
Destino,98,True,3.0,3.5
Deux Amis,198,False,2.0,4.0
Devin's Fish & Chips,105,False,1.0,3.5
Devon,34,True,2.0,4.5
Devon & Blakely,60,True,2.0,3.25
Devon and Blakely,12,False,,4.0
Deweys Pub,167,True,2.0,3.5
Dhaba Indian Cuisine,1550,False,2.0,3.5
Dhaulagiri Kitchen,162,True,2.0,4.0
Di Di Dumpling,222,False,1.0,3.5
Di Fara,4,True,,1.5
Di Fiore Marquet Cafe,77,True,2.0,3.5
Dial A Dinner,1,False,,1.0
Dian Kitchen,237,True,2.0,5.0
Dianne & Elisabeth,268,True,2.0,4.0
Dil E Punjab Deli,203,False,1.0,4.5
Dill & Parsley,288,False,2.0,3.7
Diller,131,False,,5.0
Dim Sum Chelsea,140,False,2.0,4.5
Dim Sum Go Go,901,False,2.0,3.5
Dim Sum Palace,2139,False,2.0,4.1
Dim Sum Sam,51,False,2.0,4.0
Dim Sum VIP,249,True,2.0,3.5
DimSum28,3,False,,2.5
Dimes,265,False,2.0,3.5
Dinah Restaurant,78,True,2.0,3.5
Diner en Blanc 2013,1,False,,5.0
Dinner on Ludlow,156,False,2.0,3.0
Dirt Candy,740,False,4.0,4.0
Dirty Bird To Go,192,True,2.0,3.5
Disco Tacos,17,False,,3.5
Dishes,166,False,2.0,3.0
Dishes Central,18,False,1.0,2.5
Distilled,778,True,2.0,4.0
District Social,713,False,2.0,4.0
District Tap House,853,False,2.0,4.0
Ditch Plains,296,True,2.0,3.5
Diva,65,True,3.0,2.5
Dive Bar,492,False,2.0,4.0
Divino Ristorante,31,True,2.0,3.0
Divya's Kitchen,439,False,2.0,4.5
DiwaneKhaas,123,True,1.0,3.5
Djerdan 3,46,True,2.0,3.5
Do Eat,2,True,,5.0
DoDomPa,54,True,2.0,3.5
Doaba Deli,239,False,1.0,4.5
Doc Watson's,262,False,2.0,3.5
Docks Oyster Bar,671,False,3.0,3.5
Dojo Restaurant,559,True,2.0,3.5
Dok Suni's Restaurant,112,True,2.0,3.5
Doka Square,135,True,2.0,4.0
Dokkdo,15,True,,4.5
DokoDemo,362,False,1.0,4.5
Dolcino Trattoria Toscana Italian,96,True,2.0,3.5
Doma,37,True,2.0,4.5
Doma Na Rohu,188,True,2.0,4.0
Dominican Cravings,22,False,,4.0
Dominican Valle,9,False,,3.0
Domodomo,1416,False,3.0,4.0
Don Angie,545,False,3.0,4.5
Don Antonio,1552,False,2.0,4.0
Don Filippo Restaurant,183,False,1.0,4.0
Don Giovanni Ristorante,900,False,2.0,3.5
Don Panchito,64,False,1.0,4.0
Don Pepi Pizza,109,False,1.0,3.5
Don Poke,16,False,,2.5
Don Ramon,5,False,,4.0
Don Rico Pollo,22,True,3.0,2.0
Don Taco,31,True,1.0,4.0
Don Taqueria at Ben's Deli,3,False,,5.0
Don't Tell Mama,418,False,2.0,3.5
Dona Bella Pizza,194,False,1.0,3.0
Donatella,202,True,2.0,3.5
Donburiya,846,False,2.0,3.75
Dong Chun Hong,292,True,2.0,3.5
Donguri Restaurant,144,True,3.0,4.0
Donna Margherita,143,False,2.0,4.5
Donohue's Steak House,101,False,2.0,3.5
Donostia,105,True,2.0,4.0
Dons Bogam BBQ & Wine Bar,1064,False,2.0,4.0
Dons Bogam Black,105,False,3.0,4.0
Doozo Japanese Restaurant,13,True,1.0,1.5
Dopo East,37,True,3.0,4.0
Doppio Artisan Bistro,60,True,2.0,4.0
Dorian Gray Tap and Grill,132,True,2.0,4.0
Dorlan's Tavern & Oyster Bar,239,False,2.0,3.5
Doro's Jamaican Restaurant,24,False,,4.0
Dorrian's Red Hand,234,False,2.0,3.0
Dos Caminos,5840,False,2.0,3.3
Double Chicken Please,201,False,2.0,4.5
Double Crossed Mural,2,False,,5.0
Double Dragon,4,False,,3.5
Double Wide Bar & Southern Kitchen,208,True,2.0,4.0
Double Zero,584,False,2.0,4.5
Doug E's,78,True,2.0,3.5
Dough Boys Pizza,327,True,1.0,3.5
Dough Pizza,3,True,,2.5
Dough Vale,95,False,2.0,4.5
Douma Pizza & Subs,6,True,1.0,2.5
Douska,160,False,,4.5
Doux Supper Club,50,False,2.0,1.5
Down The Road Pub,54,True,,4.0
Down the Hatch,579,False,2.0,3.5
Downtown Bakery Cocina Mexicana,275,False,1.0,4.0
Downtown Galway Hooker,182,False,2.0,3.0
Downtown Yummy,53,True,2.0,4.0
Dr Clark,118,False,,3.0
Dragon Noodle and Grill,85,True,1.0,4.0
Dragon One,9,True,,4.0
Dragon One Chinese Restaurant,25,False,,3.5
Dragon Sushi 83,2,False,,4.0
Dragon Town,12,False,4.0,2.5
Dragon's,2,False,,5.0
Dreamer's Pizza,90,False,1.0,3.5
Dresner's Restaurant,16,True,2.0,3.0
Drift In,107,False,,4.0
Drunken Dumpling,428,False,2.0,3.5
Dubu Maru,132,True,2.0,4.5
Ducks Eatery,629,True,2.0,4.0
Due,86,False,3.0,4.0
Duet,203,True,2.0,4.0
Duke's,1617,True,2.0,3.6666666666666665
Dulcinea Churros,63,False,1.0,3.5
Dumpling Dumpling,42,True,,4.0
Dumpling Lab,25,False,,4.5
Dumpling Man,863,False,1.0,3.5
Dumpling N' Dips,59,False,1.0,4.5
DumplingGo,68,True,1.0,3.0
Dun Huang East Village,361,True,2.0,4.5
Dun Huang Grand Central,266,False,2.0,4.5
Dunhill Cafe & Caterers,63,False,1.0,3.5
Dunhuang Noodles Upper West,90,False,2.0,3.5
Durden,183,True,2.0,4.0
Dutch Freds,1831,False,2.0,4.5
Dyckman Express Restaurant,99,False,1.0,3.0
Dyker Heights Christmas Lights,242,False,,4.5
Dylan Murphy's,245,False,2.0,4.0
Dylan Prime,297,True,3.0,3.5
Dynasty Dim Sum,193,False,2.0,4.0
E A K RAMEN NY Hell's Kitchen,195,False,2.0,4.0
E Broadway Pizza,13,False,1.0,2.5
E Dim Sum,16,True,,4.5
E Mo,412,False,1.0,4.0
E Noodle 粥麵館 Chinatown,131,False,1.0,4.0
E Pasta,20,True,,4.0
EJ's Luncheonette,553,False,2.0,2.75
EL Gallo Taqueria,57,False,,4.0
ELIS WINE BAR & RESTAURANT,56,False,,5.0
EN Japanese Brasserie,1325,False,3.0,4.0
EONS Greek Food for Life,346,False,2.0,4.0
ESPN Zone,121,True,2.0,3.0
EXKi,19,True,2.0,4.0
EZ Paella,69,False,,4.75
EZ Waffles & More,4,False,,5.0
Eamonn's Bar & Grill,112,True,2.0,3.5
Earl's Beer & Cheese,614,False,2.0,4.5
East 12th Osteria,135,True,3.0,4.0
East Bay Restaurant,20,True,2.0,2.5
East Boat Restaurant,53,True,2.0,4.0
East Broadway Restaurant,16,False,1.0,3.5
East Coast Sliders,11,True,1.0,4.0
East Dragon,11,False,1.0,3.5
East Dumpling,95,True,1.0,4.5
East End Kitchen,176,True,2.0,3.5
East Garden Chinese Restaurant,62,False,1.0,3.5
East Harlem Bottling,223,False,2.0,4.0
East Japanese Restaurant,644,True,2.0,3.3333333333333335
East Market Restaurant,15,True,2.0,3.5
East Noodle Village,14,True,1.0,2.5
East Pacific Pan Asian Bistro,159,True,2.0,3.5
East Palace,95,False,1.0,3.0
East River Eatery,66,False,,4.5
East Seafood restaurant,3,True,2.0,4.5
East Side Brick Oven Pizza,28,True,1.0,3.0
East Side Kosher,2,False,,1.0
East Village Pizza,435,False,1.0,4.0
East Village Social,231,False,2.0,4.5
East Village Tavern,36,True,,4.5
East of Eighth,328,True,2.0,3.5
Eastern Parkway BBQ Man,4,False,,5.0
Eastpoint,81,False,2.0,4.0
Eastside Goumet Deli Incorporated,5,False,4.0,2.0
Eastwood,145,False,2.0,4.0
Easy Corner,5,False,,5.0
Eat Authentic Thai Kitchen,97,True,2.0,3.5
Eat Gai,84,False,1.0,4.0
Eat Here Now,238,False,2.0,3.5
Eat Thai,74,True,2.0,4.0
Eat's Khao Man Gai,52,True,,4.0
Eataly,5872,False,2.0,4.0
Eats,462,True,2.0,3.5
Eatwell,2,True,,4.5
Ecuatoriana Restaurant,50,False,2.0,3.5
Eddie's NY Deli & Pizza,2,False,1.0,2.5
Eddie's Taco & Grill Plus,9,False,1.0,2.5
Eden Wok,134,False,2.0,2.5
Edgars Cafe,192,False,2.0,3.0
Edi & the Wolf,399,True,3.0,4.0
Edo Sushi Japanese Restaurant,313,False,2.0,4.0
Edward's,238,False,2.0,3.5
Edwin & Neal's Fish Bar,85,True,2.0,4.0
Eet,30,False,2.0,2.5
Effy's Cafe,314,False,1.0,4.166666666666667
Egg Shop,1201,False,2.0,4.0
Egghead,195,True,1.0,3.5
Eggs Travaganza,112,False,1.0,3.5
Egyption Guys Cart,2,False,,3.0
Ei8htstone Bar & Restaurant,18,True,2.0,3.5
Eighteen Restaurant,66,False,3.0,3.5
Eisenberg's Sandwich Shop,11,False,,1.5
El Aguila,544,False,1.0,3.8333333333333335
El Azteca,171,True,2.0,3.5
El Barrio Steak House,10,True,1.0,4.5
El Bracero,6,True,1.0,2.5
El Cafe At El Museo Del Barrio,92,False,1.0,3.5
El Camion,745,False,2.0,4.0
El Cantinero,570,False,2.0,3.0
El Carnaval,3,False,,2.5
El Carrito Del Sabor,1,False,,5.0
El Carrito Rojo,21,False,1.0,3.5
El Castillo De Jagua,272,False,2.0,3.5
El Castillo De Jagua 2,96,False,1.0,3.0
El Castillo De Madison,42,False,1.0,3.5
El Castillo Del Pollo,46,False,1.0,4.0
El Centro,897,False,2.0,4.0
El Centro Cantina,55,False,,4.0
El Charro Espanol,64,True,3.0,4.0
El Chevere,30,False,1.0,4.0
El Cid,134,True,2.0,3.0
El CoCo Mexican Grill,38,True,1.0,3.0
El Cobre,44,True,3.0,3.5
El Cocotero,538,True,2.0,3.5
El Conde Restaurant,124,False,2.0,4.0
El Conuco Restaurant,9,False,,3.0
El Diablito Taqueria,408,False,1.0,4.0
El Encanto De Lola 2,94,False,2.0,3.5
El Fish Shack,25,False,,4.0
El Floridita,129,False,1.0,3.5
El Floridita Restaurant,44,False,1.0,2.5
El Fogon 56,1,True,,1.0
El Gallo De Oro,144,True,2.0,4.5
El Gran Valle IV Restaurant,8,False,2.0,3.0
El Guanaco,27,False,1.0,4.0
El JEFECITO NY,6,False,,4.0
El Jalapeno taqueria,5,False,1.0,5.0
El Jobito,3,False,,3.5
El Lina Restaurant,28,False,2.0,4.5
El Luchador Taqueria,78,True,1.0,3.0
El Maguey Bar Lounge,14,False,2.0,3.0
El Maguey Y La Tuna Restaurant,154,True,2.0,3.5
El Malecon Restaurant II,311,False,2.0,3.5
El Mariachi Deli Restaurant,3,False,,5.0
El Mas Sabroso,1,False,,5.0
El Mitote,576,False,2.0,3.5
El Monday's,20,True,2.0,2.5
El Nuevo Amanecer Restaurant,130,False,2.0,3.0
El Nuevo Caribeno,101,False,2.0,4.0
El Nuevo Caridad,57,False,2.0,2.75
El Nuevo Caridad Restaurant,136,False,2.0,3.0
El Nuevo Jobo Restaurant & Bar,38,False,2.0,3.0
El Nuevo Sabor,12,False,2.0,3.0
El Nuevo Tina,59,False,1.0,3.5
El Original TX MX,348,True,2.0,3.0
El Papasito Forever Restaurant,22,True,2.0,3.0
El Parador Cafe,475,False,3.0,4.0
El Paraiso,21,True,2.0,3.0
El Paso,40,False,,4.0
El Paso Restaurant,60,True,2.0,3.5
El Paso Taco Truck,9,True,1.0,4.5
El Paso Taqueria,250,False,2.0,3.0
El Paso Taqueria & Cerveceria,108,True,2.0,3.5
El Paso Taqueria To Go,22,True,1.0,3.5
El Patio Mexicano,12,False,,3.5
El Patio de Fela,6,False,,4.0
El Pitallito Mexican Restaurant,28,False,1.0,3.5
El Pollo Dorado Fried Chicken & Restaurant,3,True,,4.5
El Porron,349,True,2.0,4.0
El Porton Mexican Restaurant Bar,201,False,2.0,3.5
El Pote Espanol Restaurant,202,False,2.0,4.0
El Presidente,103,True,1.0,3.0
El Puerto Seafood,107,False,2.0,4.0
El Quijote,439,False,3.0,3.5
El Quinto Pino,292,True,2.0,3.5
El Ranchito Del Agave,104,True,2.0,3.0
El Rancho Burritos,134,False,1.0,3.5
El Recuerdo,13,False,,3.5
El Rey De La Caridad,24,True,2.0,3.0
El Rincon Vegano,1,False,,1.0
El Rinconcito,86,True,1.0,4.5
El Sabroso,148,False,1.0,4.0
El San Juan Restaurant,44,False,,3.0
El Sombrero,368,False,2.0,3.5
El Tapatio Mexican Restaurant,31,False,1.0,2.5
El Tina Restaurant,1,True,2.0,4.0
El Toro Blanco,392,True,2.0,3.5
El Toro Mexican Grill,117,False,1.0,3.0
El Valle Restaurant,30,False,,2.0
El Valle Seafood Restaurant,13,False,1.0,2.0
El Vez Burrito Bar,151,False,2.0,4.0
Electric Burrito,102,False,2.0,4.5
Electric Lemon,255,False,3.0,3.5
Eleni's,134,False,,4.5
Elephant & Castle,541,False,2.0,4.0
Eleven B,232,False,2.0,3.5
Eli's Essentials,20,False,4.0,2.5
Eli's Table,44,False,2.0,3.5
Elio's,287,False,3.0,3.5
Elite Food Bar,62,True,1.0,4.0
Elite Williamsburg,460,False,,4.0
Eliza's Local,77,True,2.0,4.5
Elizabeth's Neighborhood Table,282,True,2.0,3.0
Ella Kitchen & Bar,600,False,2.0,4.0
Ellen's Stardust Diner,2074,False,2.0,3.5
Ellie's Chinese Restaurant,16,False,,3.0
Ellington in the Park,130,False,2.0,3.5
Elma's,34,False,1.0,4.5
Elmo,752,False,2.0,3.5
Elsa La Reina Del Chicharron,134,False,1.0,4.0
Elysian Fields Cafe,122,False,2.0,4.0
Emerald Inn,84,False,2.0,3.5
Emilia Italian Comfort Food,1,False,,2.0
Emilio's Ballato,440,False,3.0,4.0
Emily West Village,859,False,2.0,4.0
Emmett O'Lunney's Irish Pub,299,True,2.0,4.0
Emmett's,571,False,2.0,4.0
Emmett's On Grove,25,False,,4.0
Emmy Squared East Village,329,False,2.0,4.0
Emmy Squared Upper East Side,218,False,2.0,4.0
Empanada Mama L E S,860,False,1.0,4.0
Empanadas Bar NYC,68,True,1.0,4.0
Empanadas Monumental,76,False,1.0,3.25
Empellon Al Pastor East Village,276,False,2.0,3.5
Empellon Al Pastor Murray Hill,63,False,2.0,3.5
Empellon Cocina,277,True,3.0,3.5
Empellon Taqueria,735,False,2.0,3.5
Empellon Taqueria Waterline Square,28,False,,3.5
Emperor Dumpling,8,False,,5.0
Emperor Japanese Tapas Shabu Restaurant,37,True,2.0,2.5
Empire Biscuit,303,True,1.0,3.5
Empire Burger House,19,False,2.0,4.0
Empire Chinese Restaurant,18,True,1.0,3.6666666666666665
Empire Corner,29,True,1.0,2.5
Empire Corner II,24,False,1.0,2.5
Empire Diner,90,True,2.0,2.5
Empire Express,5,False,2.0,3.5
Empire Garden,40,False,1.0,2.0
Empire Pizza,112,True,1.0,3.0
Empire Provisions,3,False,,4.5
Empire State 99 Cents Pizza And Restaurant,1,False,,2.0
Empire Steak House,362,False,3.0,4.0
Empire Szechuan,263,False,2.0,2.5
Empire Szechuan Noodle House,194,True,2.0,2.5
Empire Wok,24,True,2.0,2.5
Employees Only,1531,False,3.0,4.0
Emporio,840,False,2.0,4.0
Emporium Brasil,280,False,2.0,4.0
Enginar Mediterranean Kitchen,31,True,2.0,3.5
Ennju,246,True,2.0,3.5
Enthaice,205,True,2.0,3.5
Entree,48,True,2.0,4.0
Entwine,238,False,2.0,4.0
Enzo Bruni La Pizza Gourmet,23,True,1.0,4.0
Enzo Bruni Pizza Gourmet,86,False,2.0,4.5
Enzo Bruni la pizza gourmet,8,False,,3.5
Enzo Claudio Pizzeria,4,False,,2.5
Epazote,20,True,2.0,4.0
Epistrophy,490,False,2.0,4.0
Epstein's Bar,325,True,2.0,4.0
Erminia Italian Restaurant,188,True,3.0,4.0
Eros Greek Restaurant,129,False,3.0,3.5
Esanation,284,True,2.0,3.5
Esca,722,True,4.0,3.0
Eso,43,True,2.0,4.0
Esperanto,708,True,2.0,3.5
Esperanto Fonda,10,True,1.0,4.5
Espressos Caffe and Ristaurante Italiano,25,True,2.0,4.0
Esprit Events,11,False,4.0,4.5
Essex,2123,False,3.0,3.5
Essex Pearl,48,False,,4.5
Essex Taqueria,312,False,1.0,4.0
Estancia 460,139,False,2.0,4.0
Estela,584,False,3.0,4.0
Esther & Carol,120,True,3.0,4.0
Estiatorio Milos,1217,False,3.0,3.75
Estihana Restaurant,14,True,3.0,3.0
Estuary,80,False,,4.0
Et Al,22,True,4.0,4.0
Etcetera Etcetera,471,False,3.0,4.0
Ethos Gallery 51st,448,False,3.0,3.5
Ethos Meze,110,True,2.0,4.0
Ethos Meze East Village,47,True,2.0,4.5
Ethos Taverna,335,True,2.0,3.5
Ethyl's Alcohol & Food,263,False,2.0,3.5
Etrog,14,False,,3.5
Etsu Sushi,3,False,2.0,1.0
Europa Cafe,564,True,1.0,2.45
Europacafe,151,True,2.0,3.0
Europan Bakery Cafe,49,True,1.0,2.5
Europan Cafe,66,True,1.0,2.5
Europan Pizza Cafe,16,True,1.0,3.0
Euzkadi,336,True,2.0,3.5
Evergreen Asian Cuisine,13,True,1.0,3.0
Evergreen Diner,175,True,2.0,3.5
Evergreen On 38,285,False,2.0,3.5
Evergreen Shanghai Restaurant,24,True,2.0,3.0
Everyday Fish N Chips,7,True,2.0,4.0
Excellent Dumpling House,1180,False,1.0,3.75
Excellent Pork Chop House,338,True,1.0,4.0
Exchange Alley,103,True,3.0,4.0
Exchange Bar & Grill,76,True,2.0,3.5
Exclusive Pizza,105,False,1.0,3.5
Excuse My French,340,False,2.0,4.0
Exotic Empanadas,34,False,,4.0
Express Chinese & Japanese,8,True,1.0,3.0
Express Ivoir Toubalo Braiding,3,True,,1.0
Express Manna Kitchen,112,True,2.0,3.5
Express Power Lunch,3,False,1.0,3.0
Extra Virgin,1339,False,2.0,3.5
F & M Slice Pizza,11,True,1.0,3.5
F&F 99 Cent Slice Pizza,2,False,,3.5
FC Gotham,23,True,2.0,3.5
FDR 99 Cents Slice Pizza,34,True,1.0,3.0
FIELDTRIP Harlem,187,False,2.0,4.5
Fa Xing Restaurant,1,False,1.0,4.0
Fabio Cucina Italiana,359,False,3.0,4.5
Faces & Names Midtown,386,False,2.0,4.0
Factory Tamal,137,False,1.0,4.5
Fagiolini,28,True,2.0,3.5
Failte,81,False,2.0,3.5
Faithy's Kitchen,3,False,,3.5
Falafel Feast,53,True,1.0,3.5
Falafel House,104,True,1.0,3.5
Falafel Tarboosh,119,False,1.0,4.0
Falafella's,46,True,1.0,3.5
Falanghina Pizza Bar,76,True,2.0,4.5
Famiglia Pizzeria,97,True,1.0,3.0
Famous Amadeus,12,True,1.0,3.0
Famous Ben's Pizza,373,False,1.0,3.0
Famous Calabria,95,False,1.0,4.0
Famous Famiglia,95,False,1.0,2.5
Famous Famiglia Pizza,92,False,1.0,3.5
Famous Famiglia Pizzeria,693,False,1.0,3.25
Famous Fish Market,254,False,1.0,4.0
Famous Original Ray's Pizza,1166,True,1.0,2.4375
Famous Pizza,25,False,,3.0
Famous Roio's Pizza,42,True,1.0,3.5
Famous Sichuan,426,False,2.0,3.5
Fanelli's Cafe,420,False,2.0,3.5
Fantastic Restaurant & Lounge,39,True,2.0,2.0
Farid's Middle Eastern Grill Food & Pizza,2,True,2.0,3.5
Farida Central Asian Cuisine & Grill,430,False,2.0,4.0
Farida Central Asian Cuisine & Grill Downtown,14,False,,4.5
Farina,17,True,2.0,5.0
Farinella,169,False,1.0,3.5
Farinella Bakery Pizza,164,True,2.0,3.0
Farinella Pizza,40,True,2.0,2.5
Farm to Burger,52,True,2.0,4.0
Farmacy Kitchen,32,True,2.0,4.0
Farmer & The Fish Gramercy,315,True,3.0,3.5
Farmhouse Restaurant,116,True,2.0,3.5
Fashion Bar,22,False,2.0,3.5
Fast Eddies,31,True,1.0,4.0
Fat Buddha,628,True,2.0,3.5
Fat Choy,65,False,,4.0
Fat Sal's Pizza,101,True,1.0,2.6666666666666665
Fatbird,147,True,2.0,3.5
Fatty Burger,22,True,1.0,2.5
Fatty Crab,706,True,3.0,3.5
Fatty Fish Restaurant,473,True,2.0,4.0
Fauzia's Heavenly Delights,38,False,1.0,4.5
Favela Cubana,1202,False,3.0,4.0
Fay Da Bakery,239,False,1.0,4.0
Feast,471,True,3.0,4.0
Federal Cafe,9,True,2.0,2.5
Fedora,362,True,3.0,4.0
Fedoroff's Steaks,31,True,,4.0
Feed Um's Take Out Cafe,2,True,,4.5
Fei Ma,57,False,1.0,3.5
Feile,281,False,2.0,3.5
Felice,417,False,3.0,4.0
Felice 56,66,False,3.0,4.5
Felice 64,376,False,2.0,4.0
Felice 83,297,False,3.0,3.5
Felice Columbus,77,False,,4.0
Felidia,577,True,4.0,4.0
Felix,437,False,3.0,2.5
Felo Deli,7,False,,3.5
